년,월,국적지역,구분,유학생수
2024,01,베네수엘라,한국어연수D41,8
2024,01,베네수엘라,유학D2,19
2024,01,베트남,외국어연수D47,2
2024,01,베트남,한국어연수D41,46466
2024,01,베트남,유학D2,34605
2024,01,벨기에,한국어연수D41,26
2024,01,벨기에,유학D2,68
2024,01,벨라루스,한국어연수D41,35
2024,01,벨라루스,유학D2,59
2024,01,벨리즈,유학D2,1
2024,01,보스니아-헤르체고비나,유학D2,2
2024,01,보츠와나,한국어연수D41,3
2024,01,보츠와나,유학D2,8
2024,01,볼리비아,한국어연수D41,2
2024,01,볼리비아,유학D2,26
2024,01,부룬디,한국어연수D41,1
2024,01,부룬디,유학D2,195
2024,01,부르키나파소,한국어연수D41,7
2024,01,부르키나파소,유학D2,9
2024,01,부탄,한국어연수D41,1
2024,01,부탄,유학D2,13
2024,01,북마케도니아,유학D2,1
2024,01,불가리아,한국어연수D41,6
2024,01,불가리아,유학D2,37
2024,01,브라질,한국어연수D41,87
2024,01,브라질,유학D2,173
2024,01,브루나이,한국어연수D41,7
2024,01,브루나이,유학D2,30
2024,01,사우디아라비아,한국어연수D41,42
2024,01,사우디아라비아,유학D2,51
2024,01,세네갈,한국어연수D41,7
2024,01,세네갈,유학D2,25
2024,01,세르비아,한국어연수D41,5
2024,01,세르비아,유학D2,16
2024,01,세인트크리스토퍼네비스,한국어연수D41,1
2024,01,세인트크리스토퍼네비스,유학D2,1
2024,01,소말리아,한국어연수D41,2
2024,01,소말리아,유학D2,16
2024,01,솔로몬군도,유학D2,3
2024,01,수단,한국어연수D41,7
2024,01,수단,유학D2,41
2024,01,스리랑카,한국어연수D41,163
2024,01,스리랑카,유학D2,353
2024,01,스웨덴,한국어연수D41,37
2024,01,스웨덴,유학D2,133
2024,01,스위스,한국어연수D41,21
2024,01,스위스,유학D2,87
2024,01,스페인,한국어연수D41,64
2024,01,스페인,유학D2,265
2024,01,슬로바크,한국어연수D41,3
2024,01,슬로바크,유학D2,22
2024,01,슬로베니아,한국어연수D41,2
2024,01,슬로베니아,유학D2,11
2024,01,시리아,한국어연수D41,1
2024,01,시리아,유학D2,16
2024,01,시에라리온,한국어연수D41,1
2024,01,시에라리온,유학D2,10
2024,01,싱가포르,한국어연수D41,43
2024,01,싱가포르,유학D2,177
2024,01,아랍에미리트연합,한국어연수D41,8
2024,01,아랍에미리트연합,유학D2,32
2024,01,아르메니아,한국어연수D41,6
2024,01,아르메니아,유학D2,23
2024,01,아르헨티나,한국어연수D41,8
2024,01,아르헨티나,유학D2,20
2024,01,아이슬란드,한국어연수D41,7
2024,01,아이슬란드,유학D2,3
2024,01,아이티,외국어연수D47,1
2024,01,아이티,유학D2,1
2024,01,아일랜드,한국어연수D41,4
2024,01,아일랜드,유학D2,24
2024,01,아제르바이잔,한국어연수D41,28
2024,01,아제르바이잔,유학D2,193
2024,01,아프가니스탄,한국어연수D41,10
2024,01,아프가니스탄,유학D2,40
2024,01,알바니아,한국어연수D41,3
2024,01,알바니아,유학D2,5
2024,01,알제리,한국어연수D41,32
2024,01,알제리,유학D2,27
2024,01,앙골라,한국어연수D41,9
2024,01,앙골라,유학D2,8
2024,01,에스와티니,유학D2,1
2024,01,에스토니아,한국어연수D41,4
2024,01,에스토니아,유학D2,20
2024,01,에콰도르,한국어연수D41,25
2024,01,에콰도르,유학D2,68
2024,01,에티오피아,한국어연수D41,11
2024,01,에티오피아,유학D2,263
2024,01,엘살바도르,한국어연수D41,6
2024,01,엘살바도르,유학D2,19
2024,01,영국,한국어연수D41,50
2024,01,영국,유학D2,310
2024,01,영국외지민,한국어연수D41,3
2024,01,영국외지민,유학D2,12
2024,01,영국해외영토시민,유학D2,1
2024,01,예멘공화국,한국어연수D41,3
2024,01,예멘공화국,유학D2,17
2024,01,오만,한국어연수D41,2
2024,01,오만,유학D2,8
2024,01,오스트레일리아,한국어연수D41,12
2024,01,오스트레일리아,유학D2,87
2024,01,오스트리아,한국어연수D41,10
2024,01,오스트리아,유학D2,50
2024,01,온두라스,한국어연수D41,1
2024,01,온두라스,유학D2,9
2024,01,요르단,한국어연수D41,11
2024,01,요르단,유학D2,32
2024,01,우간다,한국어연수D41,25
2024,01,우간다,유학D2,154
2024,01,우루과이,한국어연수D41,1
2024,01,우루과이,유학D2,9
2024,01,우즈베키스탄,한국어연수D41,1979
2024,01,우즈베키스탄,유학D2,10567
2024,01,우크라이나,한국어연수D41,47
2024,01,우크라이나,유학D2,114
2024,01,이라크,한국어연수D41,3
2024,01,이라크,유학D2,25
2024,01,이란,한국어연수D41,92
2024,01,이란,유학D2,284
2024,01,이스라엘,한국어연수D41,6
2024,01,이스라엘,유학D2,23
2024,01,이집트,한국어연수D41,29
2024,01,이집트,유학D2,155
2024,01,이탈리아,한국어연수D41,103
2024,01,이탈리아,유학D2,217
2024,01,인도,한국어연수D41,251
2024,01,인도,유학D2,1630
2024,01,인도네시아,한국어연수D41,328
2024,01,인도네시아,유학D2,2064
2024,01,일본,한국어연수D41,1626
2024,01,일본,유학D2,2719
2024,01,자메이카,유학D2,7
2024,01,잠비아,한국어연수D41,7
2024,01,잠비아,유학D2,21
2024,01,적도기니,한국어연수D41,1
2024,01,적도기니,유학D2,4
2024,01,조지아,한국어연수D41,12
2024,01,조지아,유학D2,25
2024,01,중국,한국어연수D41,6954
2024,01,중국,유학D2,62619
2024,01,중앙아프리카공화국,유학D2,6
2024,01,짐바브웨,한국어연수D41,5
2024,01,짐바브웨,유학D2,33
2024,01,차드,유학D2,4
2024,01,체코,한국어연수D41,9
2024,01,체코,유학D2,59
2024,01,칠레,한국어연수D41,22
2024,01,칠레,유학D2,50
2024,01,카메룬,한국어연수D41,13
2024,01,카메룬,유학D2,209
2024,01,카자흐스탄,외국어연수D47,1
2024,01,카자흐스탄,한국어연수D41,325
2024,01,카자흐스탄,유학D2,993
2024,01,카타르,한국어연수D41,3
2024,01,카타르,유학D2,3
2024,01,캄보디아,한국어연수D41,76
2024,01,캄보디아,유학D2,380
2024,01,캐나다,한국어연수D41,30
2024,01,캐나다,유학D2,149
2024,01,케냐,한국어연수D41,20
2024,01,케냐,유학D2,177
2024,01,코모로,유학D2,1
2024,01,코소보,한국어연수D41,1
2024,01,코소보,유학D2,4
2024,01,코스타리카,한국어연수D41,6
2024,01,코스타리카,유학D2,21
2024,01,코트디부아르,한국어연수D41,8
2024,01,코트디부아르,유학D2,29
2024,01,콜롬비아,한국어연수D41,44
2024,01,콜롬비아,유학D2,98
2024,01,콩고민주공화국,한국어연수D41,17
2024,01,콩고민주공화국,유학D2,58
2024,01,쿠바,한국어연수D41,2
2024,01,쿠바,유학D2,4
2024,01,쿠웨이트,한국어연수D41,1
2024,01,쿠웨이트,유학D2,2
2024,01,크로아티아,한국어연수D41,3
2024,01,크로아티아,유학D2,12
2024,01,키르기즈,한국어연수D41,449
2024,01,키르기즈,유학D2,552
2024,01,키프로스,한국어연수D41,4
2024,01,키프로스,유학D2,3
2024,01,타이,한국어연수D41,373
2024,01,타이,유학D2,575
2024,01,타이완,한국어연수D41,491
2024,01,타이완,유학D2,904
2024,01,타지키스탄,한국어연수D41,116
2024,01,타지키스탄,유학D2,171
2024,01,탄자니아,한국어연수D41,17
2024,01,탄자니아,유학D2,189
2024,01,토고,유학D2,5
2024,01,투르크메니스탄,한국어연수D41,13
2024,01,투르크메니스탄,유학D2,51
2024,01,튀니지,한국어연수D41,10
2024,01,튀니지,유학D2,46
2024,01,튀르키예,한국어연수D41,203
2024,01,튀르키예,유학D2,368
2024,01,트리니다드토바고,한국어연수D41,3
2024,01,트리니다드토바고,유학D2,8
2024,01,티모르민주공화국,한국어연수D41,3
2024,01,티모르민주공화국,유학D2,50
2024,01,파나마,한국어연수D41,7
2024,01,파나마,유학D2,22
2024,01,파라과이,한국어연수D41,7
2024,01,파라과이,유학D2,19
2024,01,파키스탄,한국어연수D41,62
2024,01,파키스탄,유학D2,1613
2024,01,파푸아뉴기니,유학D2,3
2024,01,팔레스타인,한국어연수D41,4
2024,01,팔레스타인,유학D2,12
2024,01,페루,한국어연수D41,25
2024,01,페루,유학D2,82
2024,01,포르투갈,한국어연수D41,8
2024,01,포르투갈,유학D2,39
2024,01,폴란드,한국어연수D41,22
2024,01,폴란드,유학D2,118
2024,01,프랑스,한국어연수D41,259
2024,01,프랑스,유학D2,1405
2024,01,피지,한국어연수D41,1
2024,01,피지,유학D2,17
2024,01,핀란드,한국어연수D41,5
2024,01,핀란드,유학D2,97
2024,01,필리핀,한국어연수D41,147
2024,01,필리핀,유학D2,651
2024,01,한국계중국인,한국어연수D41,4
2024,01,한국계중국인,유학D2,346
2024,01,헝가리,한국어연수D41,15
2024,01,헝가리,유학D2,72
2024,01,홍콩,한국어연수D41,202
2024,01,홍콩,유학D2,441
2024,01,홍콩거주난민,유학D2,1
2024,02,가나,한국어연수D41,18
2024,02,가나,유학D2,263
2024,02,가봉,한국어연수D41,16
2024,02,가봉,유학D2,28
2024,02,가이아나,유학D2,1
2024,02,감비아,한국어연수D41,1
2024,02,감비아,유학D2,8
2024,02,과테말라,한국어연수D41,3
2024,02,과테말라,유학D2,15
2024,02,국적불명,유학D2,4
2024,02,그리스,한국어연수D41,7
2024,02,그리스,유학D2,23
2024,02,기니,한국어연수D41,3
2024,02,기니,유학D2,7
2024,02,나미비아,유학D2,1
2024,02,나이지리아,한국어연수D41,37
2024,02,나이지리아,유학D2,339
2024,02,남수단공화국,한국어연수D41,1
2024,02,남수단공화국,유학D2,18
2024,02,남아프리카공화국,한국어연수D41,9
2024,02,남아프리카공화국,유학D2,33
2024,02,네덜란드,한국어연수D41,32
2024,02,네덜란드,유학D2,222
2024,02,네팔,외국어연수D47,18
2024,02,네팔,한국어연수D41,250
2024,02,네팔,유학D2,4925
2024,02,노르웨이,한국어연수D41,17
2024,02,노르웨이,유학D2,99
2024,02,뉴질랜드,한국어연수D41,3
2024,02,뉴질랜드,유학D2,18
2024,02,니제르,한국어연수D41,1
2024,02,니제르,유학D2,2
2024,02,니카라과,한국어연수D41,3
2024,02,니카라과,유학D2,7
2024,02,덴마크,한국어연수D41,3
2024,02,덴마크,유학D2,80
2024,02,도미니카공화국,한국어연수D41,8
2024,02,도미니카공화국,유학D2,23
2024,02,독일,한국어연수D41,74
2024,02,독일,유학D2,1072
2024,02,라오스,한국어연수D41,77
2024,02,라오스,유학D2,104
2024,02,라이베리아,한국어연수D41,5
2024,02,라이베리아,유학D2,28
2024,02,라트비아,한국어연수D41,9
2024,02,라트비아,유학D2,14
2024,02,러시아(연방),한국어연수D41,941
2024,02,러시아(연방),유학D2,1238
2024,02,레바논,한국어연수D41,3
2024,02,레바논,유학D2,6
2024,02,레소토,유학D2,2
2024,02,루마니아,한국어연수D41,8
2024,02,루마니아,유학D2,55
2024,02,룩셈부르크,한국어연수D41,2
2024,02,룩셈부르크,유학D2,13
2024,02,르완다,한국어연수D41,11
2024,02,르완다,유학D2,176
2024,02,리비아,한국어연수D41,2
2024,02,리비아,유학D2,12
2024,02,리투아니아,한국어연수D41,7
2024,02,리투아니아,유학D2,71
2024,02,마다가스카르,한국어연수D41,4
2024,02,마다가스카르,유학D2,20
2024,02,마카오,한국어연수D41,14
2024,02,마카오,유학D2,33
2024,02,말라위,한국어연수D41,1
2024,02,말라위,유학D2,33
2024,02,말레이시아,한국어연수D41,167
2024,02,말레이시아,유학D2,1021
2024,02,말리,한국어연수D41,7
2024,02,말리,유학D2,11
2024,02,멕시코,한국어연수D41,81
2024,02,멕시코,유학D2,282
2024,02,모로코,한국어연수D41,72
2024,02,모로코,유학D2,177
2024,02,모리셔스,유학D2,6
2024,02,모리타니,유학D2,2
2024,02,모잠비크,한국어연수D41,2
2024,02,모잠비크,유학D2,20
2024,02,몬테네그로,유학D2,3
2024,02,몰도바,한국어연수D41,5
2024,02,몰도바,유학D2,11
2024,02,몰타,유학D2,2
2024,02,몽골,한국어연수D41,4762
2024,02,몽골,유학D2,9176
2024,02,미국,한국어연수D41,230
2024,02,미국,유학D2,1937
2024,02,미얀마,한국어연수D41,2920
2024,02,미얀마,유학D2,2387
2024,02,바레인,한국어연수D41,4
2024,02,바레인,유학D2,8
2024,02,바베이도스,유학D2,2
2024,02,바하마,한국어연수D41,1
2024,02,방글라데시,외국어연수D47,41
2024,02,방글라데시,한국어연수D41,71
2024,02,방글라데시,유학D2,2162
2024,02,베냉,유학D2,6
2024,02,베네수엘라,한국어연수D41,9
2024,02,베네수엘라,유학D2,18
2024,02,베트남,외국어연수D47,2
2024,02,베트남,한국어연수D41,43607
2024,02,베트남,유학D2,36510
2024,02,벨기에,한국어연수D41,22
2024,02,벨기에,유학D2,91
2024,02,벨라루스,한국어연수D41,34
2024,02,벨라루스,유학D2,63
2024,02,벨리즈,유학D2,2
2024,02,보스니아-헤르체고비나,유학D2,2
2024,02,보츠와나,한국어연수D41,3
2024,02,보츠와나,유학D2,8
2024,02,볼리비아,한국어연수D41,2
2024,02,볼리비아,유학D2,26
2024,02,부룬디,한국어연수D41,1
2024,02,부룬디,유학D2,233
2024,02,부르키나파소,한국어연수D41,5
2024,02,부르키나파소,유학D2,8
2024,02,부탄,한국어연수D41,2
2024,02,부탄,유학D2,12
2024,02,북마케도니아,유학D2,3
2024,02,불가리아,한국어연수D41,8
2024,02,불가리아,유학D2,46
2024,02,브라질,한국어연수D41,85
2024,02,브라질,유학D2,191
2024,02,브루나이,한국어연수D41,7
2024,02,브루나이,유학D2,74
2024,02,사우디아라비아,한국어연수D41,47
2024,02,사우디아라비아,유학D2,47
2024,02,세네갈,한국어연수D41,6
2024,02,세네갈,유학D2,23
2024,02,세르비아,한국어연수D41,5
2024,02,세르비아,유학D2,17
2024,02,세인트크리스토퍼네비스,한국어연수D41,1
2024,02,세인트크리스토퍼네비스,유학D2,1
2024,02,소말리아,한국어연수D41,2
2024,02,소말리아,유학D2,15
2024,02,솔로몬군도,유학D2,3
2024,02,수단,한국어연수D41,6
2024,02,수단,유학D2,40
2024,02,스리랑카,한국어연수D41,154
2024,02,스리랑카,유학D2,410
2024,02,스웨덴,한국어연수D41,39
2024,02,스웨덴,유학D2,119
2024,02,스위스,한국어연수D41,22
2024,02,스위스,유학D2,119
2024,02,스페인,한국어연수D41,62
2024,02,스페인,유학D2,310
2024,02,슬로바크,한국어연수D41,5
2024,02,슬로바크,유학D2,27
2024,02,슬로베니아,한국어연수D41,2
2024,02,슬로베니아,유학D2,20
2024,02,시리아,한국어연수D41,1
2024,02,시리아,유학D2,15
2024,02,시에라리온,한국어연수D41,1
2024,02,시에라리온,유학D2,9
2024,02,싱가포르,한국어연수D41,37
2024,02,싱가포르,유학D2,214
2024,02,아랍에미리트연합,한국어연수D41,11
2024,02,아랍에미리트연합,유학D2,32
2024,02,아르메니아,한국어연수D41,7
2024,02,아르메니아,유학D2,23
2024,02,아르헨티나,한국어연수D41,8
2024,02,아르헨티나,유학D2,21
2024,02,아이슬란드,한국어연수D41,7
2024,02,아이슬란드,유학D2,5
2024,02,아이티,외국어연수D47,1
2024,02,아이티,유학D2,1
2024,02,아일랜드,한국어연수D41,4
2024,02,아일랜드,유학D2,50
2024,02,아제르바이잔,한국어연수D41,33
2024,02,아제르바이잔,유학D2,205
2024,02,아프가니스탄,한국어연수D41,8
2024,02,아프가니스탄,유학D2,39
2024,02,알바니아,한국어연수D41,2
2024,02,알바니아,유학D2,5
2024,02,알제리,한국어연수D41,32
2024,02,알제리,유학D2,32
2024,02,앙골라,한국어연수D41,9
2024,02,앙골라,유학D2,8
2024,02,에스와티니,유학D2,1
2024,02,에스토니아,한국어연수D41,4
2024,02,에스토니아,유학D2,25
2024,02,에콰도르,한국어연수D41,24
2024,02,에콰도르,유학D2,60
2024,02,에티오피아,한국어연수D41,11
2024,02,에티오피아,유학D2,272
2024,02,엘살바도르,한국어연수D41,5
2024,02,엘살바도르,유학D2,19
2024,02,영국,한국어연수D41,43
2024,02,영국,유학D2,339
2024,02,영국외지민,한국어연수D41,3
2024,02,영국외지민,유학D2,11
2024,02,영국해외영토시민,유학D2,1
2024,02,예멘공화국,한국어연수D41,4
2024,02,예멘공화국,유학D2,19
2024,02,오만,한국어연수D41,2
2024,02,오만,유학D2,9
2024,02,오스트레일리아,한국어연수D41,12
2024,02,오스트레일리아,유학D2,120
2024,02,오스트리아,한국어연수D41,13
